1,0,0,0.769748,0.0201681,0.181513,0.697479,0.059944,0.214006,0.789916,0.0291317,0.152381,0.807843,0.0123249,0.160224,0.702521,0.0313726,0.218487,0.757983,0.0537815,0.140616,0.682353,0.0498599,0.220168,0.687395,0.027451,0.285154,0.87451,0.0201681,0.0767507,0.913725,0.0179272,0.0397759,0.673389,0.0655462,0.232493,0.935574,0.0196078,0.763025,0.828571,0.0408964,0.0829132,0.770868,0.0588235,0.122689,0.781513,0.0280112,0.142857,
0.981565,0.0104634,0.0124564,0.710513,0.0533134,0.240658,0.814649,0.0518186,0.138017,1,0.000498256,0.00398605,0.757349,0.0154459,0.210762,0.772795,0.0463378,0.164425,0.776781,0.0538117,0.152965,0.853015,0.0104634,0.12008,0.631789,0.0303936,0.342302,0.876931,0.0458396,0.081714,0.847035,0.0518186,0.10563,0.693074,0.0548082,0.256602,0.707524,0.0528151,0.596413,0.705531,0.0697558,0.208271,0.744893,0.0782262,0.160438,0.674141,0.0662681,0.243149,
1,0,0,0.764865,0.063964,0.171171,0.653153,0.0954955,0.251351,1,0,0,0.725225,0.045045,0.202703,0.647748,0.0810811,0.244144,0.640541,0.0657658,0.266667,0.661261,0.0702703,0.241441,0.602703,0.0585586,0.311712,0.641442,0.0738739,0.257658,0.654054,0.0981982,0.220721,0.644144,0.0666667,0.262162,0.617117,0.0837838,0.623423,0.786487,0.0513514,0.135135,0.73964,0.0567568,0.176577,0.623423,0.111712,0.237838,
0.990876,0.013382,0.0249392,0.715329,0.0559611,0.257908,0.781022,0.0462287,0.201946,0.981752,0,0.0188564,0.649635,0.053528,0.326034,0.663017,0.0705596,0.29562,0.716545,0.0504866,0.262165,0.623479,0.0291971,0.347932,0.687956,0.0675183,0.273723,0.760949,0.0583942,0.209854,0.737226,0.0900243,0.201946,0.527981,0.125912,0.346715,1,0.00364964,0.753041,0.818127,0.0699513,0.119221,0.795621,0.0358881,0.175791,0.92944,0.00790754,0.0419708,
0.953125,0.00520833,0.155303,0.742424,0.0719697,0.299242,0.796875,0.0317235,0.285038,1,0.0127841,0.100852,0.662405,0.0710227,0.357008,0.589015,0.131629,0.369792,0.637784,0.046875,0.405776,0.738163,0.0293561,0.322917,0.714489,0.09375,0.305398,0.754261,0.167614,0.191761,0.755682,0.101326,0.256629,0.75,0.14536,0.218276,0.686553,0.0800189,0.47964,0.65625,0.119318,0.314867,0.658144,0.107955,0.324337,0.548295,0.0416667,0.500473,
1,0,0.0326753,0.654186,0.0748809,0.278421,0.707964,0.0551395,0.244384,0.956433,0.000680735,0.0503744,0.76855,0.0408441,0.223281,0.728387,0.0619469,0.217155,0.706603,0.0544588,0.246426,0.794418,0.0292716,0.183798,0.697754,0.036079,0.298843,0.917631,0.00680735,0.0830497,0.908101,0.00612662,0.0932607,0.673928,0.0388019,0.294758,0.793056,0.0483322,0.684139,0.846834,0.0449285,0.0884956,0.769231,0.0966644,0.114364,0.739959,0.0837304,0.156569,
1,0,0,1,0,0,0.670455,0.0871212,0.242424,0.751082,0.0297619,0.219156,0.983225,0,0.0167749,0.811688,0.0519481,0.136364,0.614719,0.0898268,0.295455,0.723485,0.0719697,0.204545,0.912338,0.00595238,0.08171,0.610931,0.0638528,0.325216,0.605519,0.118506,0.275974,0.603355,0.0979437,0.298701,0.914502,0.0514069,0.593615,0.734849,0.0660173,0.199134,0.724026,0.0795454,0.196429,0.665585,0.114719,0.219697,
0.984375,0.000400641,0.0360577,0.695112,0.0793269,0.225561,0.594551,0.0616987,0.364583,1,0,0,0.811699,0.0132212,0.176282,0.734375,0.0600962,0.186298,0.83093,0.0484776,0.121795,0.94992,0.00320513,0.0276442,0.720753,0.0548878,0.245192,0.72516,0.073718,0.201122,0.808894,0.0697115,0.142228,0.807692,0.0408654,0.151442,0.765224,0.052484,0.548478,0.693109,0.0693109,0.218349,0.695914,0.0973558,0.207933,0.682292,0.0540865,0.244391,
1,0,0.00195695,0.677104,0.0469667,0.246575,0.526419,0.13242,0.311807,0.782779,0.0176125,0.170254,0.86758,0.0143509,0.120026,0.803001,0.0463144,0.121331,0.771037,0.0821918,0.117417,0.881931,0.024788,0.0639269,0.663405,0.037182,0.30137,0.831703,0.0326158,0.106327,0.755382,0.0326158,0.182648,0.621657,0.0984997,0.250489,0.889106,0.0260926,0.650359,0.739726,0.0626223,0.168297,0.816047,0.037182,0.117417,0.911937,0.0260926,0.0326158,
1,0,0,0.615385,0.0800311,0.274281,0.66589,0.0652681,0.238539,0.969697,0,0,0.783217,0.0574981,0.133644,0.587413,0.102564,0.254856,0.628594,0.0777001,0.238539,0.833722,0.00621601,0.104895,0.623155,0.0846931,0.292152,0.586636,0.110334,0.272727,0.631702,0.0839161,0.254079,0.656566,0.0528361,0.260295,0.643357,0.0574981,0.585082,0.730381,0.0590521,0.1554,0.6115,0.154623,0.17871,0.694639,0.0784771,0.171717,
0.948922,0.00234302,0.105904,0.678069,0.0951265,0.283974,0.86926,0.0407685,0.147142,1,0.000468604,0.056701,0.832708,0.0182755,0.184161,0.768041,0.0749766,0.192127,0.846767,0.024836,0.163543,0.871602,0.0168697,0.146673,0.732896,0.0585754,0.265698,0.780225,0.0843486,0.192596,0.77835,0.0552952,0.223524,0.811153,0.052015,0.194002,0.896438,0.0229616,0.623711,0.766635,0.0735707,0.194939,0.744611,0.0773196,0.213215,0.825679,0.0454545,0.164011,
