0,0.986506,0.12429,0.0823864,0.671875,0.356534,0.120028,0.68679,0.303977,0.00639204,0.959517,0.112216,0.0255682,0.803977,0.28125,0.0213068,1,0.0894886,0.0177557,0.966619,0.12642,0.0284091,0.685369,0.364347,0.046875,0.779119,0.284801,0.00852273,0.989347,0.112926,0.0234375,0.995739,0.0916193,0.046875,0.691761,0.339489,0.0553977,0.892756,0.00142045,0.0774148,0.840199,0.193182,0.0419034,0.818182,0.25071,0.0838068,0.806818,0.1875,
0,1,0.0075643,0.0832073,0.630106,0.266263,0.0877458,0.571861,0.31997,0,0.972769,0.00680787,0,0.805598,0.174735,0.0582451,0.742058,0.152799,0.0885023,0.714826,0.149773,0.0181543,0.71407,0.220877,0.0272315,0.68003,0.300303,0.00226929,0.942511,0.0347958,0.00226929,0.893343,0.0839637,0.0310136,0.774584,0.173979,0.0370651,0.77761,0.0128593,0.0537065,0.781392,0.118003,0.0688351,0.816944,0.0673222,0.0658094,0.757942,0.129349,
0,1,0.00349956,0.0612423,0.608924,0.333333,0.0691164,0.624672,0.309711,0,0.971129,0,0.0691164,0.71916,0.188101,0.136483,0.568679,0.271216,0.136483,0.523185,0.31671,0.0621172,0.616798,0.265967,0.0516185,0.614173,0.310586,0.0647419,0.730534,0.181102,0.0909886,0.658793,0.226597,0.0489939,0.560805,0.335083,0.0376203,0.669291,0.00174978,0.0892388,0.731409,0.155731,0.0761155,0.749781,0.150481,0.0699913,0.662292,0.212598,
0.00672143,0.986557,0.135922,0.0627334,0.740104,0.294996,0.0761762,0.746079,0.275579,0.00970874,1,0.0881255,0.0395818,0.82823,0.261389,0.0313667,0.928305,0.138163,0.0112024,0.978342,0.10829,0.0351008,0.771471,0.291262,0.0418223,0.902166,0.185213,0.034354,0.923077,0.140403,0.0477969,0.938013,0.112024,0.109783,0.766243,0.221807,0.0724421,0.898432,0.00373413,0.0918596,0.779686,0.226288,0.0552651,0.876027,0.166542,0.0373413,0.909634,0.150859,
0.0101112,0.9909,0.0839231,0.10819,0.53185,0.407482,0.0950455,0.673407,0.316481,0.00404449,1,0.0434783,0.00606673,0.697674,0.381193,0.0748231,0.713852,0.258847,0.0930232,0.710819,0.281092,0.0687563,0.610718,0.368049,0.0151668,0.631951,0.437816,0.00303337,0.858443,0.186046,0.0364004,0.866532,0.182002,0.0677452,0.538928,0.440849,0.0950455,0.613751,0.00303337,0.00707786,0.904954,0.13549,0.00303337,0.978766,0.103134,0.0657229,0.669363,0.312437,
0,1,0.00961538,0.000600962,0.976562,0.00721154,0.0913461,0.578726,0.314303,0.0348558,0.726562,0.222957,0,0.958534,0.0270433,0.0757212,0.699519,0.185697,0.11238,0.552284,0.296274,0.0691106,0.689303,0.202524,0.00600962,0.832332,0.171274,0.0829327,0.606971,0.294471,0.0955529,0.620192,0.26863,0.101563,0.575721,0.307091,0.0655048,0.840745,0.00300481,0.0600962,0.718149,0.182692,0.0763221,0.702524,0.182091,0.111779,0.635817,0.213341,
0,1,0.0786517,0.0444553,0.771373,0.262824,0.037616,0.8383,0.202736,0.00048852,0.860772,0.193942,0.0151441,0.788959,0.274548,0.0405471,0.818271,0.219834,0.0669272,0.749389,0.262335,0.0156326,0.731803,0.307767,0.0415242,0.63361,0.403517,0.0625305,0.800195,0.215926,0.0723009,0.703957,0.302394,0.087445,0.657059,0.310699,0.0952614,0.740108,0.0024426,0.0942843,0.72936,0.232535,0.0786517,0.73278,0.244748,0.0947728,0.690279,0.248168,
0,1,0.0147992,0.0359408,0.692037,0.286822,0.0570824,0.739958,0.217759,0.0324172,0.803383,0.178999,0.0281889,0.785765,0.200846,0.0295983,0.77308,0.212121,0.0591966,0.80902,0.146582,0.0577872,0.716702,0.24031,0.0338266,0.668781,0.312192,0.0162086,0.943622,0.0549683,0.0204369,0.943622,0.05074,0.0775194,0.681466,0.255814,0.0394644,0.902044,0.00211416,0.0486258,0.903453,0.0627202,0.055673,0.841438,0.117689,0.0317125,0.8358,0.147287,
0,1,0.0621791,0.0131204,0.925841,0.0952653,0.0992584,0.572162,0.390759,0.034227,0.819167,0.180833,0.0136908,0.857958,0.168853,0.0250998,0.749572,0.238448,0.0382202,0.844267,0.158015,0.0182544,0.849971,0.144894,0.0387906,0.897889,0.125499,0.0559042,0.748431,0.229892,0.0353679,0.933828,0.0929835,0.0205362,0.867655,0.146035,0.0347975,0.956075,0.00570451,0.0929835,0.775242,0.144894,0.0684541,0.769538,0.20251,0.0918426,0.702795,0.218483,
0.00568643,1,0.138099,0.105605,0.712429,0.325751,0.0836718,0.731113,0.329001,0.0170593,0.927701,0.163282,0.0389927,0.76117,0.343623,0.0389927,0.85134,0.253452,0.0105605,0.949634,0.183591,0.0674249,0.77498,0.265638,0.0414297,0.766856,0.3355,0.0170593,0.943948,0.182778,0.0406174,0.942323,0.160845,0.0601137,0.693745,0.354184,0.0901706,0.817222,0.000812348,0.0966694,0.778229,0.242892,0.115353,0.743298,0.259139,0.0982941,0.768481,0.216084,
